,GENuS_name,FAO_name,Calories,Protein,Fat,Carbohydrates,Vitamin C,Vitamin A,Folate,Calcium,Iron,Zinc,Potassium,Dietary Fiber,Copper,Sodium,Phosphorus,Thiamin,Riboflavin,Niacin,B6,Choline,Magnesium,Manganese,Saturated FA,Monounsaturated FA,Polyunsaturated FA,Omega-3 (USDA only),B12 (USDA only),Water/moisture,Ash,Refuse
40,Cereals; nes,"Cereals, nes",121.1304347826087,13.024347826086956,4.602608695652173,25.562173913043477,0.18695652173913047,0.036231884086956524,0.0,119.9391304347826,22.17521739130435,0.9917391304347826,18.565217391304348,0.9608695652173914,0.035217391304347825,0.6782608695652174,297.8782608695652,0.2965217391304348,0.21913043478260869,1.141,0.020956521739130436,0.5695652173913043,8.0,0.4017391304347826,0.019521739130434784,0.025608695652173913,0.04656521739130435,0.0,0.0,10.913913043478262,2.7265217391304346,0.0
41,Cereals; nes,"Cereals,Total",121.1304347826087,13.024347826086956,4.602608695652173,25.562173913043477,0.18695652173913047,0.036231884086956524,0.0,119.9391304347826,22.17521739130435,0.9917391304347826,18.565217391304348,0.9608695652173914,0.035217391304347825,0.6782608695652174,297.8782608695652,0.2965217391304348,0.21913043478260869,1.141,0.020956521739130436,0.5695652173913043,8.0,0.4017391304347826,0.019521739130434784,0.025608695652173913,0.04656521739130435,0.0,0.0,10.913913043478262,2.7265217391304346,0.0
42,Papayas,Papayas,17.220000000000002,0.7482727273181818,0.10859090909090913,3.855522727227273,38.91681818181818,42.143939394090914,2.8181818181818183,12.563636363636363,0.34227272740909087,0.025,38.76136363636363,0.35454545454545455,0.004,2.8204545454545453,8.494318181818182,0.01331818181818182,0.01764204545454546,0.16793181818181818,0.0026363636363636363,0.2772727272727273,2.3068181818181817,0.0018181818181818182,0.0055,0.004181818181818182,0.0030909090909090903,0.0,0.0,69.35670454545453,0.3795454545454545,2.909090909090909
43,Grapes,Grapes,36.35181818181818,0.536818181818182,0.23681818181818184,8.630909090909093,4.204545454545455,2.962121212136364,0.2727272727272727,12.909090909090908,0.5322727272727272,0.022727272727272728,41.18181818181818,0.6727272727272727,0.02209090909090909,0.8772727272727273,16.636363636363637,0.031409090909090914,0.10349999999999998,0.15854545454545454,0.00890909090909091,0.509090909090909,4.909090909090909,0.12554545454545454,0.016272727272727272,0.0018636363636363638,0.012727272727272726,0.0,0.0,83.24954545454544,0.4309090909090909,2.5454545454545454
44,Barley,Barley,109.5,8.313181818181818,1.2018181818181821,23.722727272727273,0.36363636363636365,0.09090909090909091,1.9090909090909092,50.68181818181818,6.717727272727274,0.5745454545454546,46.81818181818182,2.259090909090909,0.08718181818181818,4.863636363636363,239.2959090909091,0.22713636363636366,0.09995454545454545,3.6458181818181816,0.026272727272727277,1.718181818181818,10.590909090909092,0.19386363636363635,0.033,0.02018181818181818,0.07581818181818181,0.0,0.0,11.742272727272727,1.249090909090909,0.0
45,Spinach,Spinach,14.59047619047619,2.202857142857143,0.34238095238095234,1.7538095238095237,28.842857142857145,282.3809523809524,23.476190476190474,103.71428571428571,3.3138095238095233,0.2061904761904762,186.33333333333334,0.9619047619047618,0.014761904761904763,53.03333333333334,35.23809523809524,0.0560952380952381,0.15042857142857144,0.3906666666666667,0.018333333333333333,0.9190476190476191,9.333333333333334,0.06652380952380953,0.004428571428571428,0.0009523809523809524,0.008333333333333335,0.0,0.0,78.0952380952381,1.1342857142857143,1.3333333333333333
46,String beans,String beans,42.57142857142857,3.0976190476190473,0.23523809523809522,7.895238095238095,17.214285714285715,21.952380952380953,12.333333333333334,62.76190476190476,1.4652380952380952,0.3047619047619048,122.38095238095238,1.2428571428571427,0.006571428571428572,10.838095238095239,36.285714285714285,0.050761904761904765,0.04614285714285714,0.25647619047619047,0.010238095238095237,1.1571428571428573,8.80952380952381,0.020476190476190478,0.00361904761904762,0.0007142857142857143,0.00819047619047619,0.0,0.0,86.83761904761904,0.49142857142857144,1.1428571428571428
47,Sorghum,Sorghum,332.3809523809524,11.73904761904762,3.475714285714286,67.92809523809522,0.0,0.1058201058095238,6.123491368095239,30.509779220952378,6.090476190476191,0.5308111110952382,74.09695238095239,3.0476190476190474,0.052714285714285714,2.6809523814285714,341.6623129238095,0.1840900018095238,0.060004297809523814,1.5700304651904762,0.0571076470952381,0.0,60.408857142857144,0.12404761904761905,0.029047619047619048,0.05385714285714286,0.0741904761904762,0.0,0.0,10.075285714285716,0.6014285714285714,0.0
48,Grapefruit,Grapefruit (inc. pomelos),22.392380952380954,0.7042857144761905,0.1447619047619048,4.971428571428571,37.47142857142857,6.43253968252381,1.0476190476190477,18.571428571428573,0.5195238095238095,0.03476190476190476,63.38095238095238,0.43333333333333324,0.006904761904761906,3.4809523809523806,17.857142857142858,0.03476190476190477,0.03033333333333334,0.2228571428571429,0.00561904761904762,0.3666666666666667,1.0952380952380953,0.001380952380952381,0.001142857142857143,0.0010952380952380953,0.0020952380952380953,0.0,0.0,89.54238095238095,0.2947619047619047,8.523809523809524
49,Peaches and nectarines,Peaches and nectarines,18.315714285714286,0.7919047619047619,0.16476190476190475,4.2700000000000005,13.263809523809522,24.813492063476193,0.42857142857142855,9.32952380952381,0.5833333333333334,0.05238095238095238,69.66666666666667,0.28095238095238095,0.007333333333333333,0.5095238095238095,21.2,0.02561904761904762,0.0360952380952381,0.5695714285714286,0.002380952380952381,0.5857142857142857,0.8571428571428571,0.0054761904761904765,0.003999999999999999,0.013095238095238096,0.01519047619047619,0.0,0.0,80.56714285714285,0.46238095238095245,1.619047619047619
50,Oilcrops; Other,"Oilcrops, Cake Equivalent",496.6666666666667,19.12031746957143,38.88587301571428,25.91984125857143,1.1,0.14285714285714285,24.38095238095238,306.5952380952381,14.727777777761904,1.8572380952380954,205.71428571428572,8.233333333333334,0.4601904761904761,12.59047619047619,473.1666666666667,0.3983333333333333,0.21700000000000003,1.9555714285714285,0.1268095238095238,4.166666666666667,126.76190476190476,0.8354285714285714,0.8371904761904762,1.9166190476190477,5.0290952380952385,0.0,0.0,5.750634922904761,2.8980952380952383,5.523809523809524
51,Soyabeans,Soybeans,262.881,33.61119599999999,16.5415,15.465723855499999,1.15,10.529166666650001,66.55,201.84025,7.8388749988,2.3906234224500005,525.2,3.93833014435,0.40303375584999995,4.86383025625,453.672,0.54274006505,0.2172106641,1.4831821025,0.10147816205,5.795,59.372264359999996,0.32585,0.28819999999999996,0.4377,1.05925,0.0,0.0,8.956999999999999,3.79925,0.0
52,Onions,"Onions, dry",15.7945,1.0933636366,0.11946153845000003,3.3418891106500004,7.113124999999999,0.85,2.05,33.15958,0.5695,0.13792666665,51.68000000000001,0.355,0.00415,4.5200000000000005,39.118181818,0.0268,0.02942142855,0.16836250000000003,0.010966666650000002,0.305,1.7899999999999998,0.00645,0.0051,0.0036499999999999996,0.008350000000000002,0.0,0.0,90.21778571450001,0.4674999999999999,0.8
53,Broad beans; horse beans; dry,"Broad beans, horse beans, dry",105.63157894736842,22.734736842105264,1.5047368421052634,17.367894736842103,1.8631578947368421,4.517543859473684,44.526315789473685,99.09526315789473,8.075263157894735,0.9189473684210526,314.0,3.057894736842105,0.08652631578947369,5.757894736842106,341.3157894736842,0.3460526315789474,0.2585789473684211,2.079578947368421,0.03873684210526316,5.042105263157895,20.157894736842106,0.08557894736842105,0.026526315789473686,0.031736842105263154,0.06352631578947368,0.0,0.0,9.877368421052632,2.372105263157895,2.8421052631578947
54,Leeks; other alliaceous veg.,"Leeks, other alliaceous vegetables",27.57894736842105,2.0294736842105263,0.28210526315789475,5.557894736842105,18.083684210526318,98.42947368421052,8.894736842105264,62.08894736842105,2.6178947368421057,0.33631578947368423,78.26315789473684,0.48947368421052634,0.017736842105263155,8.473684210526315,50.59789473684211,0.05042105263157895,0.08026315789473686,1.332473684210526,0.019526315789473683,0.7736842105263158,9.157894736842104,0.09757894736842106,0.011894736842105262,0.005736842105263158,0.026473684210526316,0.0,0.0,85.86105263157896,0.5494736842105263,2.9473684210526314
55,Eggplants (aubergines),Eggplants (aubergines),17.22684210526316,1.093508771736842,0.685578947368421,3.341438596684211,5.207894736842105,4.859649122789474,4.333333333157895,14.412280701578949,0.4807368415789474,0.08063157894736843,73.98684210526316,0.7636842105263157,0.021105263157894738,2.8223684223157894,27.657894736842106,0.039815789473684214,0.07168421052631578,0.8136315789473686,0.009157894736842104,3.1,1.3508771931578947,0.012210526315789472,0.002842105263157895,0.001368421052631579,0.006105263157894736,0.0,0.0,86.93894736842105,0.8184210526315789,2.1578947368421053
56,Oats,Oats,173.05736842105264,11.499473684210523,5.194736842105264,30.708947368421047,0.05263157894736842,0.15789473684210525,4.7368421052631575,43.38947368421052,3.8984210526315786,0.718421052631579,85.78947368421052,0.9315789473684211,0.032947368421052635,6.326315789473685,248.6315789473684,0.3843684210526315,0.07889473684210525,0.7232105263157895,0.006263157894736843,0.0,9.31578947368421,0.25873684210526315,0.12510526315789472,0.23094736842105262,0.2618421052631579,0.0,0.0,10.54842105263158,1.474736842105263,0.0
57,Millet,Millet,343.3157894736842,9.26421052631579,3.7630451127894737,70.41315789473683,0.15789473684210525,0.058011610947368425,13.993125612105263,50.17206968473684,5.679473684210526,1.314250699842105,122.79872670526315,5.275563909789473,0.5360041670526315,5.689473684210526,198.60270725263157,0.2327160584736842,0.09429480389473684,1.7682613506842104,0.25293340347368415,39.36842105263158,69.34402212631579,0.40168421052631575,0.038052631578947366,0.04068421052631579,0.1123157894736842,0.0,0.0,10.832149122631577,1.2324553704210526,0.0
58,Homogenous vegetables prepared,Vegetables Primary,39.611111111111114,1.6383333333333334,0.4555555555555555,8.131666666666668,3.3388888888888895,138.11111111111111,22.77777777777778,29.666666666666668,0.525,0.24000000000000002,158.55555555555554,1.7944444444444443,0.0495,30.38888888888889,32.55555555555556,0.03461111111111111,0.05894444444444444,0.5201111111111111,0.05994444444444444,13.23888888888889,17.666666666666668,0.07105555555555555,0.1496111111111111,0.0903888888888889,0.13694444444444442,0.0,0.013888888888888888,89.17166666666667,0.611111111111111,0.0
59,Pears,Pears,20.161666666666665,0.45333333333333337,0.2994444444444444,4.912222222222223,3.816666666666667,1.1666666666666667,0.3888888888888889,10.927777777777777,1.7872222222222223,0.03777777777777778,36.0,0.3277777777777777,0.004555555555555555,1.332222222222222,11.633333333333333,0.02455555555555556,0.038666666666666676,0.17172222222222222,0.001611111111111111,0.2833333333333333,0.3888888888888889,0.0026666666666666666,0.0023333333333333335,0.009111111111111111,0.010222222222222223,0.0,0.0,84.85666666666665,0.25555555555555554,1.2777777777777777
60,Mixed grain,"Grain, mixed",348.2352941176471,11.431176470588236,2.48,73.69588235294117,0.0,0.8235294117647058,36.11764705882353,24.58823529411765,3.328235294117647,2.6023529411764708,344.6470588235294,9.323529411764707,0.46076470588235297,5.470588235294118,316.05882352941177,0.4007647058823529,0.15852941176470586,4.2965294117647055,0.30229411764705877,7.68235294117647,118.52941176470588,2.5688823529411766,0.43935294117647056,0.5324705882352943,1.0427058823529411,0.0,0.0,10.750588235294117,1.6417647058823528,0.0
61,Mixed grain,"Coarse Grain, Total",348.2352941176471,11.431176470588236,2.48,73.69588235294117,0.0,0.8235294117647058,36.11764705882353,24.58823529411765,3.328235294117647,2.6023529411764708,344.6470588235294,9.323529411764707,0.46076470588235297,5.470588235294118,316.05882352941177,0.4007647058823529,0.15852941176470586,4.2965294117647055,0.30229411764705877,7.68235294117647,118.52941176470588,2.5688823529411766,0.43935294117647056,0.5324705882352943,1.0427058823529411,0.0,0.0,10.750588235294117,1.6417647058823528,0.0
62,Wheat,Wheat,257.5641176470588,10.768235294117646,1.7294117647058822,53.03352941176472,0.17647058823529413,0.014705882352941176,9.529411764705882,40.03738039235294,3.7023529411764713,1.1603294117647058,181.11764705882354,1.488235294117647,0.08294117647058823,4.364705882352942,270.3235294117647,0.27394117647058824,0.1688235294117647,3.523941176470588,0.09952941176470588,1.8352941176470587,32.1764705882353,0.47452941176470587,0.025294117647058825,0.016647058823529414,0.06864705882352941,0.0,0.0,11.153333333529412,1.5576470588235296,0.0
63,Cucumbers and gherkins,Cucumbers and gherkins,9.032941176470588,0.6452941178235294,0.11823529411764708,1.6372549017647058,7.5588235294117645,3.3480392157058825,1.6470588235294117,13.176470588235293,0.36647058823529416,0.06764705882352942,50.3137254882353,0.268627451,0.009529411764705882,3.1235294117647054,25.602941176470587,0.021588235294117648,0.02605882352941177,0.13458823529411765,0.004705882352941177,0.35294117647058826,1.4705882352941178,0.004647058823529412,0.003941176470588235,0.00029411764705882356,0.003058823529411765,0.0,0.0,95.75735294117646,0.3420588235294118,1.8235294117647058
64,Groundnuts (Shelled Eq),"Groundnuts, with shell",387.2858823529412,23.56344951647059,43.90594117647059,12.019118692941177,1.2529411764705882,0.6617647058823529,41.11128142352941,52.85492192529412,3.3241176470588236,1.4741176470588238,286.77083127058825,3.9102330681176474,0.44788235294117645,5.4320312423529415,298.7278676470588,0.6286585140000001,0.14927234364705885,10.960014430000001,0.15894446670588233,16.264705882352942,55.156078429411764,0.17258823529411765,0.3693529411764706,1.4368235294117646,0.9151764705882353,0.0,0.0,8.441751634,2.2521568627647057,0.0
65,Avocados,Avocados,54.62875,1.5079166664375,13.207083333125,1.62750000025,10.39375,23.260416666875,7.270833333125,17.99375,0.840625,0.15078125,223.140625,0.821875,0.026375,2.8859375,148.53125,0.05121875000000001,0.1139062500625,1.1251875,0.0381458333125,0.8875,3.78125,0.008875,0.5978749999999999,1.9855625,0.416,0.0,0.0,72.0875,1.026875,4.75
66,Beer,Hops,7.875,0.344375,0.0125,0.571875,0.0,0.0,0.6875,6.475,0.14750000000000002,0.02,13.174999999999999,0.0,0.0009375,3.1375,13.3,0.0128125,0.034687499999999996,0.2189375,0.00725,0.63125,0.8125,0.0005,0.0,0.0,0.0,0.0,0.00125,70.29124999999999,0.120444375,0.0
67,Lentils,Lentils,164.15812499999998,23.105,1.0456250000000002,28.059375,0.75,1.6875,50.625,60.3125,8.76875,1.266875,260.625,2.8812499999999996,0.21837499999999999,5.01875,265.125,0.3426875,0.2056875,1.6384375,0.07625000000000001,24.7125,14.375,0.1495625,0.017750000000000002,0.0220625,0.05475,0.0,0.0,11.493125000000001,2.196875,0.0
68,Plums and sloes,Plums and sloes,16.8125,0.690625,0.275625,3.87,12.61625,22.047916666874997,0.3125,17.17125,0.7625,0.0125,36.875,0.15625,0.0035625,0.125,18.446875,0.037375,0.062875,0.4991875,0.0018124999999999999,0.11875,0.4375,0.0032500000000000003,0.0041875,0.033375,0.010875000000000001,0.0,0.0,78.35375,0.41937500000000005,0.8125
69,Palm Oil,Oil palm fruit,448.34172535,0.0,49.927640845,0.0,0.0,4071.123125,0.0,0.0,0.195625,0.005,0.0,0.0,0.0,0.08125,0.0,0.0002083333125,0.0,0.0,0.0,0.01875,0.0,0.0,3.08125,2.3125,0.58125,0.0,0.0,0.0125,0.0,0.0
70,Figs,Figs,25.276666666666664,1.014,0.21,5.818,7.9,8.166666666666666,0.8666666666666667,43.6,0.8059999999999999,0.15399999999999997,88.46666666666667,0.5866666666666667,0.016,1.0333333333333334,19.4,0.04200000000000001,0.06266666666666668,0.308,0.014866666666666667,0.31333333333333335,2.2666666666666666,0.008533333333333334,0.009333333333333334,0.010400000000000001,0.022266666666666667,0.0,0.0,83.78,0.638,1.0
71,Pineapples,Pineapples,31.515333333333334,0.4290666667333334,0.1982962962666667,7.368,16.316666666666666,3.3744444444666666,2.0,26.293333333333333,0.4414074074666667,0.031433333333333334,53.480000000000004,0.27755555553333333,0.022366666666666667,1.8546666666666667,6.391666666666667,0.045838095200000005,0.0280380952,0.20666666666666667,0.013216666666666665,21.766666666666666,1.577777778,0.0618,0.0026,0.0035333333333333336,0.008,0.0,0.0,87.11500000000001,0.25688888886666666,5.466666666666667
72,Berries; nes,Berries nes,37.733333333333334,0.8686666666666666,0.4206666666666666,8.551333333333334,40.133333333333326,50.46666666666667,3.8,34.2,1.3313333333333337,0.19733333333333333,66.13333333333334,0.9599999999999999,0.0228,4.026666666666666,15.0,0.022400000000000007,0.04846666666666667,0.3250666666666666,0.009666666666666667,1.9533333333333334,4.333333333333333,0.1262,0.0048000000000000004,0.011199999999999998,0.0582,0.0,0.0,80.12933333333334,0.3706666666666666,0.26666666666666666
73,Coconuts - Incl Copra,Coconuts,181.42857142857142,3.3550714285714283,28.144285714285708,7.190285714285714,2.05625,0.3630952380714286,5.56207483,17.330281385714287,2.6645670995714283,0.5891757212142857,140.10714285714286,2.7666666666428577,0.14624338621428573,10.590476190714286,90.20952380714287,0.058293650785714295,0.029428571428571436,0.5797619047857142,0.008857142857142859,0.8642857142857142,6.2107268835714295,0.5357142857142857,4.264142857142857,0.3803571428571429,0.09757142857142857,0.0,0.0,53.03321428571429,0.8035714285714287,5.928571428571429
74,Peas,"Peas, green",262.2185714285714,22.951428571428576,1.6971428571428573,45.324285714285715,0.6642857142857144,4.517857142857143,20.107142857142858,63.128571428571426,6.301428571428572,1.3435714285714284,329.5,3.0357142857142856,0.12964285714285714,6.414285714285714,271.2142857142857,0.33185714285714285,0.1989285714285714,1.910642857142857,0.012428571428571428,23.607142857142858,10.642857142857142,0.15857142857142856,0.02292857142857143,0.03371428571428571,0.06464285714285714,0.0,0.0,11.372857142857143,2.1542857142857144,0.0
75,Peas,"Peas, dry",262.2185714285714,22.951428571428576,1.6971428571428573,45.324285714285715,0.6642857142857144,4.517857142857143,20.107142857142858,63.128571428571426,6.301428571428572,1.3435714285714284,329.5,3.0357142857142856,0.12964285714285714,6.414285714285714,271.2142857142857,0.33185714285714285,0.1989285714285714,1.910642857142857,0.012428571428571428,23.607142857142858,10.642857142857142,0.15857142857142856,0.02292857142857143,0.03371428571428571,0.06464285714285714,0.0,0.0,11.372857142857143,2.1542857142857144,0.0
76,Garlic,Garlic,69.70214285714285,4.718142857142857,0.23242857142857146,14.598071428571428,9.489285714285716,0.7857142857142857,0.5,36.714285714285715,0.9928571428571428,0.41624999999999995,126.14285714285714,0.45357142857142857,0.10342857142857143,6.221428571428571,130.375,0.09071428557142858,0.05178571428571429,0.3060714285714286,0.14464285714285716,1.657142857142857,8.357142857142858,0.19085714285714284,0.012785714285714286,0.0015,0.03421428571428571,0.0,0.0,65.40814285714286,1.2425000000000002,0.9285714285714286
77,Watermelons,Watermelons,13.554999999999998,0.46904761907142856,0.13285714285714287,2.9892857324285713,5.028571428571429,26.479166666428572,0.4880952380714286,6.428571428571429,0.7802976192142858,0.028267857142857147,34.732142857142854,0.10214285714285716,0.007214285714285715,1.6214285714285714,25.857142857142858,0.027,0.022071428571428568,0.09539285714285715,0.008214285714285714,0.2928571428571428,1.3964285714285716,0.0027142857142857142,0.001142857142857143,0.0026428571428571434,0.0035714285714285718,0.0,0.0,86.58809521999999,0.19642857142857142,6.642857142857143
78,Anise; badian; fennel; coriander,"Anise, badian, fennel, coriander",320.84615384615387,14.596923076923078,13.228461538461541,43.13769230769231,9.646153846153847,18.307692307692307,6.3076923076923075,688.1538461538462,27.15615384615385,2.8538461538461535,1141.1538461538462,16.53076923076923,0.5773846153846154,56.92307692307692,389.3076923076923,0.3027692307692308,0.27892307692307694,2.6049230769230767,0.23076923076923078,168.56923076923078,193.84615384615384,1.2589230769230768,0.3239230769230769,4.187307692307693,1.010846153846154,0.0,0.0,9.195384615384615,5.696153846153847,0.0
79,Chick peas,Chick peas,216.77076923076922,19.443846153846156,5.033846153846154,35.88692307692308,1.4538461538461538,2.3076923076923075,57.15384615384615,115.38461538461539,5.8623076923076916,1.0607692307692307,248.92307692307693,1.7615384615384615,0.14123076923076922,7.7153846153846155,238.76923076923077,0.33438461538461534,0.14869230769230768,1.3554615384615387,0.04115384615384616,22.56153846153846,15.23076923076923,1.7319999999999998,0.09484615384615386,0.20976923076923076,0.40930769230769226,0.0,0.0,10.498461538461537,2.5115384615384615,0.0
80,Cow peas; dry,"Cow peas, dry",331.0,21.666992645833332,1.4796566666666668,56.28931260916667,0.6388507144166666,1.7939814814166664,201.51975370833335,96.59538818166665,7.085777045416667,2.796317666666667,581.75,7.0722222225,0.43436,19.33553454916667,338.36425469166664,0.5386294781666666,0.15337143075,2.2636223346666666,0.1476228235,24.724999999999998,101.44283333333334,0.21066666666666667,0.027583333333333335,0.008833333333333334,0.04516666666666667,0.0,0.0,11.664246031666666,2.3400797499999997,0.0
81,Strawberries,Strawberries,20.218333333333334,0.8725,0.3733333333333333,4.345,49.791666666666664,2.8888888889166666,2.0,19.5,0.86,0.023333333333333334,45.5,0.5083333333333334,0.004,0.9333333333333332,18.166666666666668,0.01783333333333333,0.030166666666666675,0.3546666666666667,0.003916666666666666,0.47500000000000003,1.0833333333333333,0.03216666666666667,0.002916666666666667,0.00775,0.022083333333333333,0.0,0.0,82.48416666666667,0.335,0.8333333333333334
82,Lupins,Lupins,30.916666666666668,29.567499999999995,11.916666666666666,3.3641666666666663,1.1500000000000001,0.08333333333333333,29.583333333333332,87.76916666666666,4.078333333333333,0.3958333333333333,84.41666666666667,1.575,0.08516666666666667,1.25,365.02500000000003,0.12000000000000001,0.18666666666666668,2.1574999999999998,0.029750000000000002,0.0,16.5,0.19849999999999998,0.09633333333333333,0.3283333333333333,0.20325000000000001,0.0,0.0,8.0675,3.1666666666666674,0.0
